"","lon","lat","type","loctype","address","north","south","east","west","Outcome_St","Direction","Street_Nam","Suffix","Code_Enfor","Property_S","Program_De","Date_of_Ou","Council_Di","Zip_Code","ShapeSTAre","ShapeSTLen","OBJECTID","County_Tax","State_Parc","Address_Nu","Structures","Full_Address"
"62",-86.2811814,41.6960098,"premise","rooftop","1610 huey st, south bend, in 46628, usa",41.6973655802915,41.6946676197085,-86.2798192197085,-86.2825171802915,"Repaired",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-03-20T00:00:00.000Z","1","46628",5087.47708129883,334.940147869926,"63","018-2149-5550","71-03-34-453-013.000-026","1610","House","1610 Huey ST South Bend, IN 46628"
"63",-86.2694822,41.6960591,"premise","rooftop","1250 queen st, south bend, in 46616, usa",41.6974017302915,41.6947037697085,-86.2681352197085,-86.2708331802915,"Demolished",NA,"Queen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-30T00:00:00.000Z","1","46616",5091.1907043457,332.837451951539,"64","018-2165-6029","71-03-35-377-005.000-026","1250",NA,"1250 Queen ST South Bend, IN 46616"
"64",-86.2780883,41.6960265,"premise","rooftop","1609 n brookfield st, south bend, in 46628, usa",41.6973864302915,41.6946884697085,-86.2767547197085,-86.2794526802915,"Repaired & Occupied","N","Brookfield","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-18T00:00:00.000Z","1","46628",4941.76773071289,329.210782152133,"65","018-2155-5735","71-03-34-476-028.000-026","1609",NA,"1609 Brookfield ST South Bend, IN 46628"
"65",-86.2692046,41.6960501,"premise","rooftop","1240 queen st, south bend, in 46616, usa",41.6974000802915,41.6947021197085,-86.2678604697085,-86.2705584302915,"Repaired",NA,"Queen","ST","Demo Affirmed","Bid Awarded - Demolition","Bid Opening - Demo - Dec 12 2017","2015-09-23T00:00:00.000Z","1","46616",5006.28982543945,332.148287256605,"66","018-2165-6031","71-03-35-377-007.000-026","1240","House","1240 Queen ST South Bend, IN 46616"
"66",-86.2690063,41.6960437,"premise","rooftop","1238 queen st, south bend, in 46616, usa",41.6973884802915,41.6946905197085,-86.2676687197085,-86.2703666802915,"Demolished",NA,"Queen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-04-16T00:00:00.000Z","1","46616",4950.55297851562,331.353268510581,"67","018-2165-6032","71-03-35-377-008.000-026","1238","House","1238 Queen ST South Bend, IN 46616"
"67",-86.284076,41.696764,"premise","rooftop","1637 n olive st, south bend, in 46628, usa",41.6981015302915,41.6954035697085,-86.2827462697085,-86.2854442302915,"Repaired","N","Olive","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-11-07T00:00:00.000Z","1","46628",4729.7705078125,317.976766570547,"68","018-2106-3960","71-03-34-378-021.000-026","1637",NA,"1637 Olive ST South Bend, IN 46628"
"68",-86.2829261,41.6967658,"premise","rooftop","1637 n elmer st, south bend, in 46628, usa",41.6981146302915,41.6954166697085,-86.2815623697085,-86.2842603302915,NA,NA,"Elmer","ST","Demo Affirmed","Demo Process: Utility Retirements",NA,NA,NA,"46628",5230.06973266602,342.068380076036,"69","018-2147-5483","71-03-34-451-020.000-026","1637","House","1637 Elmer ST South Bend, IN 46628"
"69",-86.2824106,41.696788,"premise","rooftop","1638 n elmer st, south bend, in 46628, usa",41.6981312302915,41.6954332697085,-86.2810475697085,-86.2837455302915,"Demolished","N","Elmer","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-27T00:00:00.000Z","1","46628",5129.90115356445,337.049062304368,"70","018-2148-5510","71-03-34-452-005.000-026","1638","House","1638 Elmer ST South Bend, IN 46628"
"70",-86.2767003,41.7048431,"premise","rooftop","1735 bergan st, south bend, in 46628, usa",41.7061862302915,41.7034882697085,-86.2753642697085,-86.2780622302915,"Repaired",NA,"Bergan","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-07-03T00:00:00.000Z","1","46628",13132.6985778809,464.3644179662,"71","018-2116-4238","71-03-34-229-020.000-026","1735",NA,"1735 Bergan ST South Bend, IN 46628"
"71",-86.2634135,41.6987386,"premise","rooftop","922 roosevelt st, south bend, in 46616, usa",41.7000978802915,41.6973999197085,-86.2620837697085,-86.2647817302915,"Demolished",NA,"Roosevelt","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-09-22T00:00:00.000Z","1","46616",5172.26739501953,336.490480125691,"72","018-2162-5935","71-03-35-406-007.000-026","922","House, Garage, Fence","922 Roosevelt ST South Bend, IN 46616"
"72",-86.2846906,41.6957538,"premise","rooftop","1602 fremont st, south bend, in 46628, usa",41.6971045302915,41.6944065697085,-86.2833379697085,-86.2860359302915,"Repaired",NA,"Fremont","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-06-23T00:00:00.000Z","1","46628",4717.33511352539,319.391931209613,"73","018-2106-3977","71-03-34-378-015.000-026","1602","House, Shed, Fence","1602 Fremont ST South Bend, IN 46628"
"73",-86.2851863,41.6954005,"premise","rooftop","1521 fremont st, south bend, in 46628, usa",41.6967333302915,41.6940353697085,-86.2838413197085,-86.2865392802915,"Repaired",NA,"Fremont","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2016-10-14T00:00:00.000Z","1","46628",5379.75732421875,348.987219620295,"74","018-2107-3982","71-03-34-379-017.000-026","1521","House","1521 Fremont ST South Bend, IN 46628"
"74",-86.2804676,41.6969974,"premise","rooftop","1645 o brien st, south bend, in 46628, usa",41.6983487302915,41.6956507697085,-86.2791374697085,-86.2818354302915,"Demolished",NA,"O'Brien","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-05-22T00:00:00.000Z","1","46628",5183.42672729492,343.214435987135,"75","018-2149-5537","71-03-34-453-019.000-026","1645",NA,"1645 O'Brien ST South Bend, IN 46628"
"75",-86.2799125,41.6954636,"premise","rooftop","1522 o brien st, south bend, in 46628, usa",41.6968003802915,41.6941024197085,-86.2785623197085,-86.2812602802915,"Demolished",NA,"O'Brien","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-11-06T00:00:00.000Z",NA,"46628",5103.78125,335.18917328545,"76","018-2152-5622","71-03-34-458-002.000-026","1522","House","1522 O'Brien ST South Bend, IN 46628"
"76",-86.2676577,41.6954947,"premise","rooftop","1201 mc cartney st, south bend, in 46616, usa",41.6968550302915,41.6941570697085,-86.2663131197085,-86.2690110802915,"Demolished",NA,"McCartney","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2015-12-16T00:00:00.000Z","1","46616",3589.7197265625,257.058245462941,"77","018-2165-6057","71-03-35-377-030.000-026","1201","House, Garage","1201 McCartney ST South Bend, IN 46616"
"77",-86.2852259,41.6955184,"premise","rooftop","1525 fremont st, south bend, in 46628, usa",41.6968613302915,41.6941633697085,-86.2838670197085,-86.2865649802915,"Repaired",NA,"Fremont","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-12-03T00:00:00.000Z","1","46628",5528.82699584961,351.128381933582,"78","018-2107-3980","71-03-34-379-016.000-026","1525","House, Garage","1525 Fremont ST South Bend, IN 46628"
"78",-86.2811417,41.6955421,"premise","rooftop","1526 huey st, south bend, in 46628, usa",41.6968894302915,41.6941914697085,-86.2797954197085,-86.2824933802915,"Demolished",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-27T00:00:00.000Z","1","46628",5094.60382080078,334.728635204187,"79","018-2151-5590","71-03-34-457-001.000-026","1526","House, Garage","1526 Huey ST South Bend, IN 46628"
"79",-86.2793176,41.6982817,"premise","rooftop","1727 n johnson st, south bend, in 46628, usa",41.6996416802915,41.6969437197085,-86.2779788697085,-86.2806768302915,"Demolished",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-07-11T00:00:00.000Z","1","46628",5002.51345825195,328.042186249896,"80","018-2122-4500","71-03-34-408-024.000-026","1727",NA,"1727 Johnson ST South Bend, IN 46628"
"80",-86.2804676,41.6954426,"premise","rooftop","1521 o brien st, south bend, in 46628, usa",41.6967880302915,41.6940900697085,-86.2791062197085,-86.2818041802915,"Demolished",NA,"O'Brien","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2016","2016-11-09T00:00:00.000Z",NA,"46628",5437.14743041992,347.223257601916,"81","018-2151-5606","71-03-34-457-014.000-026","1521","House, Garage","1521 O'Brien ST South Bend, IN 46628"
"81",-86.2782073,41.7002281,"premise","rooftop","1829 n brookfield st, south bend, in 46628, usa",41.7015949302915,41.6988969697085,-86.2768429697085,-86.2795409302915,"Repaired","N","Brookfield","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-06-30T00:00:00.000Z","1","46628",5224.91546630859,334.800938616214,"82","018-2123-4540","71-03-34-426-023.000-026","1829","House","1829 Brookfield ST South Bend, IN 46628"
"82",-86.2668644,41.696052,"premise","rooftop","1128 queen st, south bend, in 46616, usa",41.6974018302915,41.6947038697085,-86.2655220197085,-86.2682199802915,"Repaired",NA,"Queen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-07-14T00:00:00.000Z","1","46616",5140.86126708984,335.643360455935,"83","018-2168-6148","71-03-35-381-004.000-026","1128","House, Garage","1128 Queen ST South Bend, IN 46616"
"83",-86.2665471,41.6960806,"premise","rooftop","1118 queen st, south bend, in 46616, usa",41.6974137302915,41.6947157697085,-86.2651981697085,-86.2678961302915,"Demolished",NA,"Queen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","BEP","2015-12-15T00:00:00.000Z","1","46616",5151.03701782227,336.144905158037,"84","018-2168-6150","71-03-35-381-006.000-026","1118","House","1118 Queen ST South Bend, IN 46616"
"84",-86.2841157,41.6961823,"premise","rooftop","1617 n olive st, south bend, in 46628, usa",41.6975475802915,41.6948496197085,-86.2827595197085,-86.2854574802915,"Repaired","N","Olive","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-09-03T00:00:00.000Z","1","46628",4745.55569458008,318.268850651531,"85","018-2106-3970","71-03-34-378-026.000-026","1617",NA,"1617 Olive ST South Bend, IN 46628"
"85",-86.282371,41.6971754,"premise","rooftop","1654 n elmer st, south bend, in 46628, usa",41.6985160302915,41.6958180697085,-86.2810201697085,-86.2837181302915,"Repaired","N","Elmer","ST","Repair Hearing Scheduled",NA,NA,"2015-10-05T00:00:00.000Z","1","46628",6453.68283081055,358.145389546188,"86","018-2148-5504","71-03-34-452-002.000-026","1654","House","1654 Elmer ST South Bend, IN 46628"
"86",-86.2805073,41.6975817,"premise","rooftop","2103 keller st, south bend, in 46628, usa",41.6989410802915,41.6962431197085,-86.2791517197085,-86.2818496802915,"Demolished",NA,"Keller","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-08-31T00:00:00.000Z","1","46628",5536.24591064453,348.707080200669,"87","018-2122-4516","71-03-34-407-029.000-026","2103","House, Fence","2103 Keller ST South Bend, IN 46628"
"87",-86.2788021,41.6976043,"premise","rooftop","1702 n johnson st, south bend, in 46628, usa",41.6989628302915,41.6962648697085,-86.2774704697085,-86.2801684302915,"Demolished",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - Fall 2014","2015-03-31T00:00:00.000Z","1","46628",5301.3024597168,332.569721865314,"88","018-2125-4627","71-03-34-430-015.000-026","1702","House, Fence","1702 Johnson ST South Bend, IN 46628"
"88",-86.278096,41.698535,"street_address","rooftop","1733 n brookfield st, south bend, in 46628, usa",41.6998839802915,41.6971860197085,-86.2767470197085,-86.2794449802915,"Repaired","N","Brookfield","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-18T00:00:00.000Z","1","46628",5304.24761962891,336.082981640111,"89","018-2125-4604","71-03-34-430-022.000-026","1733",NA,"1733 Brookfield ST South Bend, IN 46628"
"89",-86.2788021,41.6963606,"premise","rooftop","1622 n johnson st, south bend, in 46628, usa",41.6977091302915,41.6950111697085,-86.2774359197085,-86.2801338802915,"Demolished",NA,"Johnson","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening- Demo - Nov 19 2015","2016-02-22T00:00:00.000Z","1","46628",4957.60641479492,326.353070250819,"90","018-2155-5728","71-03-34-476-010.000-026","1622","House, Garage, Fence","1622 Johnson ST South Bend, IN 46628"
"90",-86.2775629,41.6963691,"premise","rooftop","1622 n brookfield st, south bend, in 46628, usa",41.6977252302915,41.6950272697085,-86.2762156697085,-86.2789136302915,"Demolished","N","Brookfield","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening- Demo - Nov 19 2015","2016-03-26T00:00:00.000Z","1","46628",5516.79092407227,356.447496943652,"91","018-2156-5758","71-03-34-477-010.000-026","1622","House","1622 Brookfield ST South Bend, IN 46628"
"91",-86.2805073,41.6964545,"premise","rooftop","1625 o brien st, south bend, in 46628, usa",41.6978020302915,41.6951040697085,-86.2791391697085,-86.2818371302915,"Demolished",NA,"O'Brien","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete","Bid Opening - Demo - June 9 2015","2015-10-14T00:00:00.000Z","1","46628",5308.8010559082,345.439810752856,"92","018-2149-5553","71-03-34-453-024.000-026","1625","House, Accessory","1625 O'Brien ST South Bend, IN 46628"
"92",-86.2852259,41.696529,"premise","rooftop","1629 fremont st, south bend, in 46628, usa",41.6978658802915,41.6951679197085,-86.2838796697085,-86.2865776302915,"Repaired",NA,"Fremont","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-05-16T00:00:00.000Z","1","46628",5540.43539428711,352.845029332588,"93","018-2105-3934","71-03-34-377-020.000-026","1629",NA,"1629 Fremont ST South Bend, IN 46628"
"93",-86.2668644,41.6964019,"premise","rooftop","1125 queen st, south bend, in 46616, usa",41.6977601802915,41.6950622197085,-86.2655234197085,-86.2682213802915,"Demolished",NA,"Queen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-08-22T00:00:00.000Z","1","46616",5364.26565551758,339.98725828176,"94","018-2167-6133","71-03-35-380-020.000-026","1125",NA,"1125 Queen ST South Bend, IN 46616"
"94",-86.2660711,41.6964539,"premise","rooftop","1105 queen st, south bend, in 46616, usa",41.6977872802915,41.6950893197085,-86.2647409697085,-86.2674389302915,"Repaired",NA,"Queen","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-06-25T00:00:00.000Z","1","46616",5160.90478515625,336.644569646193,"95","018-2167-6138","71-03-35-380-025.000-026","1105",NA,"1105 Queen ST South Bend, IN 46616"
"95",-86.2846906,41.6970753,"premise","rooftop","1650 fremont st, south bend, in 46628, usa",41.6984199302915,41.6957219697085,-86.2833578697085,-86.2860558302915,"Repaired","N","Fremont","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2014-06-12T00:00:00.000Z","1","46628",4902.17233276367,322.099021268249,"96","018-2106-3953","71-03-34-378-003.000-026","1650",NA,"1650 Fremont ST South Bend, IN 46628"
"96",-86.2852449,41.6968102,"street_address","range_interpolated","1641 fremont st, south bend, in 46628, usa",41.6981591802915,41.6954612197085,-86.2838959197085,-86.2865938802915,"Repaired",NA,"Fremont","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-11-18T00:00:00.000Z","1","46628",5521.44595336914,352.455628776966,"97","018-2105-3928","71-03-34-377-017.000-026","1641",NA,"1641 Fremont ST South Bend, IN 46628"
"97",-86.2841157,41.696843,"premise","rooftop","1641 n olive st, south bend, in 46628, usa",41.6982059302915,41.6955079697085,-86.2827650197085,-86.2854629802915,"Repaired","N","Olive","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2017-01-03T00:00:00.000Z","1","46628",4774.41488647461,318.72060101497,"98","018-2106-3958","71-03-34-378-020.000-026","1641","House","1641 Olive ST South Bend, IN 46628"
"98",-86.2811814,41.6969038,"premise","rooftop","1642 huey st, south bend, in 46628, usa",41.6982448802915,41.6955469197085,-86.2798219697085,-86.2825199302915,"Repaired",NA,"Huey","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2013-03-28T00:00:00.000Z","1","46628",5180.70852661133,337.378863179854,"99","018-2149-5538","71-03-34-453-005.000-026","1642",NA,"1642 Huey ST South Bend, IN 46628"
"99",-86.2799625,41.6971199,"street_address","range_interpolated","1650 o brien st, south bend, in 46628, usa",41.6984688802915,41.6957709197085,-86.2786135197085,-86.2813114802915,"Repaired",NA,"O'Brien","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2015-12-01T00:00:00.000Z","1","46628",5180.01550292969,335.737080033691,"100","018-2150-5564","71-03-34-454-003.000-026","1650","House","1650 O'Brien ST South Bend, IN 46628"
"100",-86.2665868,41.6987638,"premise","rooftop","1114 roosevelt st, south bend, in 46616, usa",41.7001086802915,41.6974107197085,-86.2652431697085,-86.2679411302915,"Repaired",NA,"Roosevelt","ST","In Compliance: Outcome Complete","In Compliance: Outcome Complete",NA,"2018-01-18T00:00:00.000Z",NA,"46616",5152.31295776367,336.17795049063,"101","018-2141-5284","71-03-35-329-006.000-026","1114","House, Fence","1114 Roosevelt ST South Bend, IN 46616"
